id,seller_username,category_id_seller,category_id_buyer,quantity,status,round,offline_round
1806,b202100630238,9437ecff5fc2419abd7e2a3671b65e62,91c3a761f0a8419cbd6836ecd6a20478,1,UNPUBLISHED,5,6
1807,b202500620251,1ffc58f1f3984560ba0ae50ea9dcbd5b,5878a1ec3ed1467fb2eee354faca7cc3,1,UNPUBLISHED,5,6
1808,b202300630252,0970a7724ede49bc99c1a0825d3256c8,db0c48008233450e861ba4ee8e9153d2,1,UNPUBLISHED,5,6
1809,a202500620324,500e982181c4483ab1d0a0473da1c878,ee3d0646c6ef443aab97d00ecf33848e,1,UNPUBLISHED,5,6
1810,a202400800501,e9da440494fe4b2d9aa93b7998c0e207,8cf0821fe2bd4b6895b517c09e5efe45,1,UNPUBLISHED,5,6
1811,b202500620370,b523cfe72015465eae37d44db5bc90dc,2505b747119f43028e4dc238ba5854fe,1,UNPUBLISHED,5,6
1812,a202300620157,d7f0f1d75d1b4e17bfb7f1bc7b7203f0,2f3a43302b9f4519bc9c70950e2a9c90,1,UNPUBLISHED,5,6
1813,b202100630041,2437bdeb9b3f4e418e48554782b36711,21b7330114484b06a06754f5a7f3bb37,1,UNPUBLISHED,5,6
1814,b202100630238,821af1c426d747fdb409ef737f6164b9,be3e98c1d9a541fbbb3e599e46d0f3d1,1,UNPUBLISHED,5,5
1815,b202300620274,cacfaefb2f89402093f0f09d8e424c08,47f2cce0a92245c0bf624add229f4d66,1,UNPUBLISHED,5,6
1816,a202400630023,9f0d988ea66a44da845e27ffe486c6fe,69277e151ed847a38174091092568b2f,1,UNPUBLISHED,5,6
1817,a202400800501,42b335b230be41898b1fd431ebe2f4df,52240ac658704590a9929af67e56743a,1,UNPUBLISHED,5,6
1818,a202300620417,43dfad5f20804a459aa52643a7be1911,60dccd3e6cdc47c3bef1fb9e2336470e,1,UNPUBLISHED,5,6
1819,a202400620158,bcc486a366634f5e845f33a985246187,921c74ad9d9d448ea91930dc87e89d97,1,UNPUBLISHED,5,6
1820,a202500620164,0979507ce1a5444fab9f4dbb67e8d4c3,4337ad70d562495cbf73e88a14077875,1,UNPUBLISHED,5,6
1821,b202100630238,f21cdf179a1a44e3a23450f59b146e31,ed4dbbdddc2a4a0a8f5683c5e9fdd5f8,1,UNPUBLISHED,5,6
1822,a202300800004,7aa78fc500bf46578fbf9b5c70022703,b7aca337f2304072861d7b9cdf0946b2,1,PUBLISHED,5,
1823,a202300630200,d59cebce3093447ea4af3e3d8ad9fdc4,dc878366383c4d5a939ce87f32c86f93,1,UNPUBLISHED,5,6
1824,a202500810212,d11a070b75ad4d2bafb1e87e7c456535,3889ec7c2c134f7aa8d5d2d13dc108eb,1,UNPUBLISHED,5,6
1825,b202537671,fc3578dac2c5493fbd02b346e5a493c3,355ade175a2540da940721e891cb3c61,1,UNPUBLISHED,5,5
1826,b202500620184,f25bc1bce4324fe0a214cb5ee92ef9f9,584521c73f0a4d7dacf5097f8bf44f7b,1,UNPUBLISHED,5,6
1827,a202500810212,b5c7450f875d4d31bf9b992aeaec0d92,011157d5a9cb4401877bfbd8488cb46e,1,UNPUBLISHED,5,9
1828,b202500620363,c77fe2b277c94b2690e0d94fbfe36b4b,80883540872f4bfd9ed707a3a1e7c2f0,1,UNPUBLISHED,5,6
1829,b202400630111,ce272fa9a1af4cf596eb7139f2c35e90,ec3e707b9d214801ac172765be985238,1,UNPUBLISHED,5,6
1830,a202400630081,1c2cc0f52c08457bb094c2cb4f03c41e,1b534ed8e7274e78b529c1b4372e9e30,1,UNPUBLISHED,5,7
1831,b202300630048,a4f7b83339514a7f8936f963fd696791,69fffe9b29234ff997658c843e7dbccb,1,UNPUBLISHED,5,5
1832,b202500620132,4e6c0a1cb61342c988251d4c6acc4879,df331318505b4ed199fe967b2ef880be,1,UNPUBLISHED,5,6
1833,b202500620370,78ba72d30656444a9ec20afe2df93425,18458aeda8dc4dde8026ef68f6232ca8,1,UNPUBLISHED,5,6
1834,b202500610001,ae26dab398254bc6b8754d50af84a3b3,70d5f4d0347f46d6957922d96e78bb51,1,UNPUBLISHED,5,6
1835,b202400630111,ddfdd6e66cca48c5a709edfdf59a9d96,9dbbc6e0e30245edb321b158298cb60f,1,UNPUBLISHED,5,6
1836,a202300630126,b5c7450f875d4d31bf9b992aeaec0d92,67eb76af8f4944e8a449bbb46542d886,1,PUBLISHED,5,
1837,b202300630031,b552ce075ad14e528f51ed81d3a27971,217a02bb36c44f3fba1325622b861cd1,1,UNPUBLISHED,5,7
1838,b202300620274,86036d7aabb54d33b35b0b276234f552,1cf877856df443699d6956c93f72183e,1,UNPUBLISHED,5,6
1839,a202400620072,5fa994193b0f4ca8ae1dce5f9239c127,cea4b265e66e4d17b677ef3e22f02cbf,1,PUBLISHED,5,
1840,a202300800004,7a68808e01d14b85bedf6faf1be81778,99c26c38e2624387819647dcfbb4b25f,1,UNPUBLISHED,5,6
1841,a202300620417,6356b602f96743b8b16fc9200d5ebaaa,7f4d7bae9ed94981bea16492a692f876,1,UNPUBLISHED,5,6
1842,a202400640003,62828fbf48254837904fe4bf9779f5e6,caf668d223e6407892d99bbe59c35433,1,UNPUBLISHED,5,7
1843,b202400820061,53943042e12d43709f443dc17b11a1b6,40269dddb9704b1f8a0f9b71c498e56b,1,UNPUBLISHED,5,6
1844,b202500620251,4c2a959ba09c4334b69d9fd791c0bbb3,4e8fbb4e59bd4adc8295a1cf9c80e891,1,UNPUBLISHED,5,6
1845,a202300630200,0639c863168f40b1ba84333db0287ef0,8cbd1d3f8e3646949bd6c06bb777b387,1,UNPUBLISHED,5,7
1846,b202400620304,11be4e08c09445149d3181c558f10f94,40f61c0458bf4e8d862e42708bbc8de7,1,UNPUBLISHED,5,5
1847,b202300630074,6010f2cc004442199cb8db12be52b244,dd41d4d7c993464d96ebe0b41e7bf7dd,1,UNPUBLISHED,5,6
1848,b202300630251,adcffd712d2f4d42851a8b03e1178536,560a9b1105b24b38b1af18df1ec72b4c,1,UNPUBLISHED,5,6
1849,a202400630023,43cf58c9504f43dd9227d24ff2c524dc,2976a6c5b855424a8e562c2eed972a8d,1,UNPUBLISHED,5,9
1850,b202300630251,75aabe1443cd4dcb985b0534d4a7fb8e,5f482667d94446bf8f6c8773348d7739,1,UNPUBLISHED,5,6
1851,b202500620184,3e834565ab7c4cd5985313020e8f0ddb,9c3dc308f26342ea9111484c76912259,1,UNPUBLISHED,5,6
1852,a202300620157,c2e82904f62a41c08cb84bf2477696c9,954111b5ec4f4d33853ecce2527195bf,1,UNPUBLISHED,5,6
1853,b202300630251,d044a4ecc1c2430984871e92c8d3f72f,ffe655a39833424e81c95dc97281f13d,1,PUBLISHED,5,
1854,a202500620164,7c6274704c60442da9c414f05806177f,8f72a3c7240a421792a541dd340b91ba,1,UNPUBLISHED,5,6
1855,a202537670,1abd71673865454fa255863dbfd04596,0f5a2345f33b4111a880569d0014a760,1,UNPUBLISHED,6,7
1856,a202300620417,f7de66a5d39e4e929e2800db10439250,873f49185ef348dcad5bab7fb5c153e8,1,UNPUBLISHED,6,7
1857,b202300630176,45fc7153b6b948d094632373f699344e,0eeab49ce8584fdfb640c53fe1f757d9,1,UNPUBLISHED,6,7
1858,a202300630171,0979507ce1a5444fab9f4dbb67e8d4c3,bd168c76ca8b4f9cbac4a0ed400895dc,1,UNPUBLISHED,6,6
1859,b202400800323,7370ed9f78954bd79755204eb0a66795,ae98d78d9fa74839874221fbc7ac84ba,1,UNPUBLISHED,6,7
1860,a202300630209,f3283cc25b494318a12e4ec30d09c8b3,1954221c38c943f683fe53287161b4fc,1,UNPUBLISHED,6,9
1861,b202100630238,490615834dc4412d807af2b9d5fc7c72,6520af95316a48898ed3ed157d1dae48,1,UNPUBLISHED,6,7
1862,b202400800323,fa4d3cd4bda946319fbc83bf7979269e,21548b9c6f8c41648b81f9770fd89814,1,UNPUBLISHED,6,7
1863,b202500620298,ae0fdfd735fe40aebb12b7482a0f1e20,b7cf5c370bf543a7a0f8c327d1ca3183,1,PUBLISHED,6,
1864,b202500620113,61c821f67a1c470a9052aaff7a19e134,873776a9bf584b049bf006990ca1b5f1,1,UNPUBLISHED,6,6
1865,a202400620072,ef7f40ace15543ecad20436597a10671,8d50cbade89b4ee4b9b5d1e3941d9aa2,1,PUBLISHED,6,
1866,a202500620273,db236c3f0f6147ab88b2576295036fdd,ea693c2ad5c343d7bf1e4977a8bc980d,1,UNPUBLISHED,6,6
1867,b202500620113,ff9b7bcb9f054ba388f15f5857e22fc3,fa52158e217f4b95b3376098707f0d12,1,UNPUBLISHED,6,6
1868,b202100630238,a4f7b83339514a7f8936f963fd696791,f41eab6413f04feaa34d79592a91f67b,1,UNPUBLISHED,6,6
1869,a202500800390,b34752a842694d90a6240d979d395293,85c058d07acd46dcbb0d84c2a85f32eb,1,UNPUBLISHED,6,6
1870,b202400630111,47efee78f7a84f158c210259200b4097,8404b05bb2034d49adec1e90aa780262,1,UNPUBLISHED,6,7
1871,b202500620241,9152fd3265b14eb5981ddd605c5f4b22,928d50e4a49a432b9f0e56c88a924430,1,UNPUBLISHED,6,6
1872,b202500620113,be64abe76ff44de39b2ba3f3550512c3,68bd6c0c2a814786a46f6d91a14bb805,1,UNPUBLISHED,6,6
1873,b202300630074,4efff1b3887d442098d9d7049b72567e,66cd806ffe394451b6d06fce1fa659ca,1,UNPUBLISHED,6,6
1874,a202537670,f09fe1107ab443c3a6c204b15047add1,9d9f0e90ac264586a656033458280953,1,UNPUBLISHED,6,7
1875,a202300620066,d59cebce3093447ea4af3e3d8ad9fdc4,a2bf81b041f44df58a1c261fcf1b128f,1,UNPUBLISHED,6,6
1876,a202400630081,42b335b230be41898b1fd431ebe2f4df,52a88c30c279448db4288beb3f31a055,1,UNPUBLISHED,6,7
1877,b202300630048,b337806c2bcf4d9094c56087b1a48818,3415bb18f6954af0b2a40d6ba4f96779,1,UNPUBLISHED,6,7
1878,a202300800022,9f74e3b5b54040a1afffa1281b5b9190,1f7c7a3b13454be7ba44806af0c3cb9b,1,UNPUBLISHED,6,9
1879,b202300630251,677d35bb3d0c40acb36f01d2a5b80c97,0ef5552b45a04223bc4cfd81cdb509e7,1,UNPUBLISHED,6,6
1880,b202400630111,71786f410da0429abdf7f737a74f6cd7,12827047e241454a95be018bc773b37f,1,UNPUBLISHED,6,7
1881,a202300620417,f6f150011bb24e2a81a9202f93c63f15,06dc9812badb4aff8043d8cd3c5d0251,1,UNPUBLISHED,6,6
1882,a202400620243,845aa1cf19c94871bc199029287145fc,f0dbad8fb2ec4801bb7db458430de333,1,UNPUBLISHED,6,8
1883,a202300620066,ad3de0a0d19746b492dac13c38b87770,e0dceb5848264609957e49240ff30ba3,1,UNPUBLISHED,6,8
1884,a202300620157,c34fd47d91c44fc2bab2662d73c0ae59,cf283ad6e3f747f08567f0f1cd569fa4,1,UNPUBLISHED,6,8
1885,b202400620304,fa4d3cd4bda946319fbc83bf7979269e,23e994d819444c798781a1cdff62657a,1,UNPUBLISHED,6,7
1886,b202400810248,9ca0c32b9927461c9c17aad0997f5ed8,28908412a82645f393198a2b612bb837,1,UNPUBLISHED,6,7
1887,a202500620226,fe72daf27cc246c48f4779503965429d,5615009113e046df8ff1a3099ac070e9,1,UNPUBLISHED,6,7
1888,b202500620298,b3b8d82b757e4ba38fa0fd340309c7af,bbcbefc0cca34744bffceba47456b066,1,UNPUBLISHED,6,6
1889,b202300630074,842cd86695cd4c628ffd608111954449,e8edda427d0b4fb592aa12521cca6c52,1,UNPUBLISHED,6,7
1890,b202537674,1641356eb1be4f4fabb777fcd821d456,f0cec0d1d31c43c3bf865a0735d569c7,1,UNPUBLISHED,6,7
1891,a202400630081,ab8a645be5b34787bf108c3c304fae8f,77937f29dd244786abf78f85c5fba210,1,UNPUBLISHED,6,6
1892,a202400630023,5e267b0d6e2c4698899beed779e59bb4,eb2ecd06d679464d8dcc315e34311a7c,1,UNPUBLISHED,6,6
1893,b202500620241,b44e1d080cec4d74bcfa18219c3a937c,dee79858f8a048d7931a7e875531324f,1,UNPUBLISHED,6,6
1894,a202400620243,d59cebce3093447ea4af3e3d8ad9fdc4,76c3eb507b704dab866f49b03ffe3e8e,1,UNPUBLISHED,6,6
1895,b202300630176,72207790f6e5414bbf77d494c4506420,a3c916d38c794a62af14903fe7f04249,1,UNPUBLISHED,6,7
1896,a202537670,df170f9896a6491d8434dc665e304e8d,bcd3ea08a0cc4bf6969b7a7c839ee7dd,1,UNPUBLISHED,6,6
1897,a202300620157,816bc150f05a4d70a023f9d2bc4941ce,fcea27da00004bd7b93f1ba59ae80022,1,UNPUBLISHED,6,7
1898,a202400810181,7113411273f04e4ca25f892c23e4881c,2e182fd6186c4c0ba1c32c21228d34b4,1,UNPUBLISHED,6,7
1899,b202500620113,feca97d4eebb4bbabbcfa86249d1e420,fba09aaebbfc406ab45789c3f2889645,1,UNPUBLISHED,6,7
1900,a202300620066,c9fda300c5804e31a57bfc1444333f5d,5d6568ff3f504218a335b6eabc854fff,1,PUBLISHED,6,
1901,b202400630132,893084d0b14d4c2495a9bd6a6a004217,68b2c14e88e64ef7aa6e08ad499d0d45,1,UNPUBLISHED,6,7
1902,a202300620157,f1c1cfa4b67747348ec2fecb76786150,606678c83e1847928610d7648b129dcf,1,UNPUBLISHED,6,7
1903,a202400810181,f7de66a5d39e4e929e2800db10439250,e2dda01e424246c9bbd8cf1418d5b6ed,1,UNPUBLISHED,6,7
1904,b202500620370,49d8c39fac4a43caa4d72c505020841e,daf765119ed24975bab10ab77fdef1dc,1,UNPUBLISHED,6,7
1905,b202400620304,de70869375dd4ea4b47cfbf382eff461,8087c385866045e480b1191453fe35ca,1,UNPUBLISHED,6,6
1906,b202500620113,a4f7b83339514a7f8936f963fd696791,695140c24c4a4560a960679e1906151b,1,UNPUBLISHED,6,8
1907,b202400820061,63007f98ed1d41d9adff3ca4bc10ad4d,97b1521086134e91ae10b1fecc87bb04,1,UNPUBLISHED,6,6
1908,a202500620315,cb59e477fc7b49b3b5978c66ec9a14d6,08c57440bf72493cb2dbd11c9c860894,1,PUBLISHED,6,
1909,a202300630200,2cb04c2520f3489f860025fdb1863987,b91abae22ed94f449df4ba31b74682bf,1,UNPUBLISHED,6,6
1910,a202400620247,bd48827f61a34b24abd83dde23ccf39f,4cd103f4ddd34e94a60e7ab2c3aefe35,1,UNPUBLISHED,6,7
1911,b202500620132,6f616fe26f344f7787e18033ffe7a00f,44d8ca6804704a8cb916049677d9de8b,1,UNPUBLISHED,6,7
1912,b202300630048,1301d0e8a50542f3949c8fa939261a17,d817bde21aa840108469cd3fc2c2d9e0,1,UNPUBLISHED,6,7
1913,a202500620273,7113411273f04e4ca25f892c23e4881c,87048d523f07421f9c36305a99ed969c,1,UNPUBLISHED,6,7
1914,a202300630209,8c9aec96cd9149938dba8f986828d8a3,dddd12eff6bb4dc2a9792a681142664e,1,UNPUBLISHED,6,7
1915,a202300620417,754fecb44d404ef69b59f510f0527d14,9be2d36ad5c146dc84626746e9c21b42,1,UNPUBLISHED,6,6
1916,a202400620158,ed5c9a21766b41289392c5acd3fa7a3b,c6f3f6a563274cc89cc86dbb7f8f169d,1,UNPUBLISHED,6,6
1917,b202400620304,282e60f8cd4542a58ed6d231c4d0463b,26dffbe403d04af18af1fda0356dadc8,1,UNPUBLISHED,6,6
1918,b202537674,481b696d69d54a09ae02acf5dee2059d,3480b5c3e73648cca2eb2a387df8a259,1,UNPUBLISHED,6,7
1919,b202300630251,daeca0d759ac418b86dce2c3589ce505,277bbd131ad4497f986e3a2e617c516a,1,UNPUBLISHED,6,6
1920,b202500620370,81305098b6d647afb4c0f418b52343a0,658183140bd6456da2f3577074b33b96,1,UNPUBLISHED,6,7
1921,a202300800022,78e0448262ea4d8f9687f43787b64f59,e351eef5406e4ca3a50dbfa2997241f5,1,UNPUBLISHED,6,7
1922,b202437715,f781e1c77176459da1bb406519a79f57,fe369992985d4d36a7f05502eec028ba,1,UNPUBLISHED,6,6
1923,b202500620113,20f380e160b64188b046c47adcbdb9dc,75a81e4d13aa47a69c30ec08c9a24efa,1,UNPUBLISHED,6,6
1924,b202300630252,2ae0be9528974526aac5e0c9798f4587,bd78d08963254cababe9b0fa988eb275,1,UNPUBLISHED,6,7
1925,b202100630238,1e0ff889817e470b8521c54d1937fe3a,4d5b0b27c86c446c91e696777d4da4ed,1,PUBLISHED,6,
1926,a202400800501,5176b818e79d47e685c47466a73d088a,6d8d2691ed0f4435afbc7a6a479bf454,1,UNPUBLISHED,6,7
1927,a202500620315,4e6c0a1cb61342c988251d4c6acc4879,215ac9867ed343f6adc41e83a600b93e,1,UNPUBLISHED,6,6
1928,a202537670,48492fde1eaa4c44ae667648ea512a75,655c8241e09f4ab5bd3468fad5888d9c,1,UNPUBLISHED,6,6
1929,b202400630132,ae38b819b786486db5a30cfb271642bc,7441aaba55da4d4d844d60097ece3a4b,1,UNPUBLISHED,6,7
1930,a202400640003,7e1a8f32580b40acbd6d37bf0427c63e,ca7f388d625940f385ffaedba7e85a30,1,UNPUBLISHED,6,7
1931,a202500620079,cdd147d4ac1843029cb3829cdb3a2c1c,abda0b68b45142e1b26e8a7ce9e429bd,1,UNPUBLISHED,6,8
1932,b202300630048,8680fcdc97374a989eb9432194c4639b,b9a7b7edadba4fc7bdee2acf51f5db5d,1,UNPUBLISHED,6,7
1933,b202500620370,78ba72d30656444a9ec20afe2df93425,3927cbd2d93a424eb1124c84f6a58b27,1,UNPUBLISHED,6,7
1934,a202200800529,9b32727ca9eb4597ac163b8b577fe750,b6787d441f2e44399d018cc1ce21b6ee,1,UNPUBLISHED,6,6
1935,a202500620273,e3781097f5064372b047ed35eeccef4f,e51e2f6cdec541a980877b3dd8b646a1,1,PUBLISHED,6,
1936,a202537670,2a77307b5d914ad2961490b59a6f2e2e,0a2cbbc35e9c4f4ea8aac577424444e5,1,UNPUBLISHED,6,7
1937,b202500620363,9ca0c32b9927461c9c17aad0997f5ed8,6bfface254484cc8a45206c962fdbebe,1,UNPUBLISHED,6,7
1938,a202300630200,0daab392110c4e2f9c73d8c47c020a40,2f8776291dcc4e97bcc4c05cccc78a9a,1,UNPUBLISHED,6,7
1939,a202300630171,1937a5b39d8d4b818e10b65197ce663b,8d970324a89443d3a8c3fb4db8798e7e,1,UNPUBLISHED,6,7
1940,b202300630176,d22db5be52a0409482ce5d76581aa08b,c893a1975b8947a5b9383a4b3cc98b7a,1,UNPUBLISHED,6,7
1941,b202500620184,6caef96f3bd54b19a6ef3efd0d6f53c0,e0ef559a57924d86af7b44f3316737a9,1,UNPUBLISHED,6,6
1942,b202400810248,c4bad16ec5e341f29016f1eb96f06d5e,ed750b09bd42461f88eacbd7a41ee940,1,UNPUBLISHED,6,7
1943,a202400620072,054ccaf3a8104fe896e1374c674bcdce,97506895460b4ed7a8a77a56c55a114b,1,UNPUBLISHED,6,7
1944,a202400620243,7370ed9f78954bd79755204eb0a66795,e7c1f19dde654c628ec3861b71fca7d8,1,UNPUBLISHED,6,6
1945,a202400630023,4a3de221cd4646ff9a6eddadf03ecab9,9797b9e52d454d0da09329d7c12855a1,1,UNPUBLISHED,6,7
1946,b202500620113,ef1f643bb3a14478855f769433605896,c121326e7a45492b9a6ec3de6a642fa3,1,UNPUBLISHED,6,6
1947,b202400800323,d33d94a38fb749d8b8e97efebdb8cc97,5fa2669df38e46ab9454200c11270e11,1,UNPUBLISHED,6,7
1948,a202400800501,8be7c6e98b4d4c44a31365261de5e1ef,b0b6101187614fe7b955a2e0a8ebb3a5,1,UNPUBLISHED,6,7
1949,a202300630050,07df1de003684917a7b9256830df055e,1dcf26fa3e7f4a698b41d3c5559681a3,1,UNPUBLISHED,6,7
1950,a202300800022,4537d91fb7924aabb327236d4cb2950c,ac0c5c4e68e141ee8d946c367ac38c57,1,UNPUBLISHED,6,6
1951,a202500800390,0639e33983854377a56bc3003d84adcf,01d034e44ba9425787809a3246f725bf,1,UNPUBLISHED,6,7
1952,b202300620355,7113411273f04e4ca25f892c23e4881c,0b359499ad5d4cc9ba81cb9526cb072c,1,UNPUBLISHED,6,7
1953,a202500620324,8c2f40d9f73a433d885ea062e6810cf4,35376a79d9dc41cdaab40b10cf614e1d,1,UNPUBLISHED,6,7
1954,b202537671,e6be4b54c1c3472595f72e398740244c,f4ef8cefac69434c80ae38801b3600af,1,UNPUBLISHED,6,6
1955,a202300800004,731c15f5f8d94cc3baac55700663c345,652c37109fc04bbfb5d1cd387d77bb13,1,PUBLISHED,6,
1956,b202100630041,763d3e30502f4cc8ac3a2595a3a52140,ff3c85a1a4864e65b3b10ac2d8fcb36f,1,UNPUBLISHED,6,7
1957,b202400820061,df1bf649aa2549159938d7ee7d802713,5bd7d2c193224f58839a3bf5a101fbf4,1,UNPUBLISHED,6,8
1958,b202300620274,4b79f716cfa542ffa1cfe3553da1038a,cc9967cbe23347168daf9f77fe2b8f90,1,UNPUBLISHED,6,7
1959,a202400620243,9024a3de54c241238b1ba36049f4b303,2c351a12ea6a4d9abfe9558050197d6e,1,UNPUBLISHED,6,6
1960,b202500620298,53803bde9bdc4b1dbaf99eebc04ac28b,fc3e1101df94431d81aa507d99609fd6,1,PUBLISHED,6,
1961,b202500620241,f1b37f04a9f742d3bf8a805a402460f6,79dcfc51d1294dc2a40486f42d73ec53,1,UNPUBLISHED,6,7
1962,b202400630132,3f729238a2c146ad9678878998ba55ef,1539d7c06fe54972ae5824549d1ebc91,1,UNPUBLISHED,6,6
1963,a202500620315,322a315f286243459b0261dec5bc1972,2c9707f79f094a80ab1ef655c5985e77,1,UNPUBLISHED,6,7
1964,b202500620060,9a939beed8e347b2a92b37751d38b64b,904d0b6ec2444d068b31be96360f535e,1,UNPUBLISHED,6,7
1965,a202400620247,5bfa403c396a466791bdee9e3bb52395,8435c234d0cd4c799baae32073a1d582,1,UNPUBLISHED,6,6
1966,a202300630171,fa4800b1812a46b79ca4531665733cbc,bdc62849aa964d2f9ef8daff35894c9c,1,PUBLISHED,6,
1967,b202537671,2330e1007942423b97e886a5d0cbb294,eff2b9ba53c946d8a517bbaf9bfd7ef4,1,PUBLISHED,6,
1968,a202300630126,8ee48b9e04b841b091313af3a9a0b7a5,2e10175e7b3d41acb143b3b5eba128f8,1,UNPUBLISHED,6,7
1969,a202400620158,45aa04367ed2464aa3846ac9e5e65e0a,b3fb9c93ad9648f0aa021b0f48e84d10,1,UNPUBLISHED,6,7
1970,a202500620079,4285f057443748c38e02b990c3eb8f27,67a0ba1447874d0b89deff4904713839,1,UNPUBLISHED,6,7
1971,b202300630186,bdb4dda373af4fe9994a5c3dc4494781,5c7e713e120f43a2856cbdb4b733090d,1,UNPUBLISHED,6,7
1972,b202400630111,66cbebe4f7af42b590c8a1d115996287,20ff43e93680434a8db07b5890d071ac,1,UNPUBLISHED,6,7
1973,b202400630132,2e16b55c2fad47a1a6ecc304c0444ec6,674091f1362a4815bbc8f101d580e621,1,UNPUBLISHED,6,7
1974,a202300630171,3730ec0f3b344e90ac4d7216abe8f4ff,d7b547588dc34e2a9f2864e6201a9804,1,UNPUBLISHED,6,7
1975,b202300620274,141f5779a5db44e98e645b88f7c814a3,f9ab8fa4c49b4f6e8cf4615ee58deeab,1,UNPUBLISHED,6,7
1976,b202500620113,e6ab74dc45ad4082996bfbd8f1f52b2e,a9ea5a63067149ac9f977fe8fb56d848,1,UNPUBLISHED,6,7
1977,b202500620251,701e6235f5c14166991e54abdd54703d,1062c9ac73b74331a012baf344c4a6d2,1,UNPUBLISHED,6,6
1978,a202300630050,fcb0c7dc0e0c48b78e8bef1aa8284835,52f2c774485f4c21b6e5f511a60a9d1d,1,UNPUBLISHED,6,7
1979,b202300630031,75f7552ebf7744ed848fa44171761fe0,c319e8f476ca4e0e8ff0258205362cda,1,UNPUBLISHED,6,7
1980,b202500620251,e6be4b54c1c3472595f72e398740244c,33aa6afc56d64f14ba728c19b4450f63,1,UNPUBLISHED,6,6
1981,b202500620241,de70869375dd4ea4b47cfbf382eff461,90081435330240f9aca9643c21bc10a3,1,UNPUBLISHED,6,6
1982,a202500620324,880637f9ebad49468f500f5ed23a921e,e2cd43281cbf4ff6bdf550efd59faedd,1,UNPUBLISHED,6,8
1983,b202500620270,94766b6a35914af0a277c2b28302ba10,595e1767f88f49eb92b8d8f9ee7304b2,1,UNPUBLISHED,6,6
1984,a202300620417,7b6dcbee52ea490cbdd93e575aa07e80,47b8bb1bf2a54feaa50a642da24292e5,1,UNPUBLISHED,6,7
1985,a202400620247,327a910a37b84ed287fa6cca07834b5d,947f7edf50cf4ec6a8bc807f0aea3d39,1,UNPUBLISHED,6,7
1986,a202500800390,5e8b6f61291c4db9b3e41a636c00b6bd,aca7bd22fe84433d92674f52c61b26e2,1,UNPUBLISHED,6,7
1987,a202500620315,d59cebce3093447ea4af3e3d8ad9fdc4,1a34910d1adf413fbe6c5ba050c90034,1,UNPUBLISHED,6,6
1988,b202500610001,1ffc58f1f3984560ba0ae50ea9dcbd5b,2cdcddf9757d41ef85c64f24d96a9d45,1,UNPUBLISHED,6,7
1989,b202400620304,453cbaa94c664bc79cb013127affdd28,15aa2d9b2a224e6caeee3ff5eba3ac48,1,UNPUBLISHED,6,7
1990,b202437715,bb5d989b72b14c5baf322febd2eb2734,9f1a05da27a749b88485fab4c50524f4,1,UNPUBLISHED,6,7
1991,b202500620251,4b0a5bff9c4045609bb4024e2394fbde,5993f1286c10437092feb7e90d0e6a6e,1,UNPUBLISHED,6,7
1992,a202500810212,e6be4b54c1c3472595f72e398740244c,3f51c722fd644cd88b8f4fdb1f86b09f,1,PUBLISHED,6,
1993,b202300620355,eea71714807b4fcb91795c400b2269fb,bffac99cacdd4652ada33bc4d3f7c296,1,PUBLISHED,6,
1994,a202300620417,c0c73e48cf2b4026ac3da3a3c2a8eae7,1f9355d6f6ef4928a99bfe5f10ffb8ef,1,UNPUBLISHED,6,7
1995,a202400620243,51d60e54c895417bb72ddbd22963ada0,b2829562eee14c348b086a66783a2642,1,UNPUBLISHED,6,6
1996,b202300620004,4f02027b6ea3437c96962796765c0ecc,1cb6b9b5c4544e00b6e2ab6b9607ad45,1,UNPUBLISHED,6,7
1997,b202500620132,a8a7e56526f046228d63f788289a3c0a,28737ba139ca44b4b41036fe9911b6cd,1,UNPUBLISHED,6,7
1998,b202300630251,298b17a036d14b5f9e32860b52ad3f06,b5b2dc49cfdc4dffbc2b6b5ac5e09e0e,1,UNPUBLISHED,6,6
1999,a202300630200,78e0448262ea4d8f9687f43787b64f59,486d8dc00124496fa1b81a72c951eba6,1,PUBLISHED,6,
2000,a202500810212,1de5abaf466541d6a8b7788eeed56956,f583af6c06f94357bac7c0ca57e17987,1,UNPUBLISHED,6,8
2001,a202500620324,704a780326ee46d39d79587f2a197ad7,a418056eb0f54be9a99b1568aa74a17f,1,UNPUBLISHED,6,7
2002,b202500620184,d0c890e73d5342e3a78d82333b187d49,80c4a918ba8a4d6ca2791e6612323c52,1,UNPUBLISHED,6,7
2003,b202300630252,fc085929432042c0a311ebda556663a9,42893ead231c44b1bdf970cc3bf2a973,1,UNPUBLISHED,6,7
2004,b202400630111,76adba05162f4c8ab848cfc61e532d45,8fe7d42acd4b45678a0a2a385656b575,1,UNPUBLISHED,6,6
2005,b202500620251,5063fffad0fd4f5a92681ad236ed7e81,488d8808666a4a27af7f6d4e49d209f8,1,UNPUBLISHED,6,7
2006,b202300630251,0befd977155b4e56b082ae266807d15e,c0de82357c9743039baa96c7ee9b5016,1,UNPUBLISHED,6,7
2007,a202300620417,c03131b56bbe42b7b9700f3cb95408d1,51a4ff576d3b4c91a1eb0f3659de481d,1,UNPUBLISHED,6,6
2008,a202400620243,332561370a814b8aa14f113396cfa410,e20e1e3935434269ad3ec54cca3cf7a1,1,UNPUBLISHED,6,6
